,0
98,0.0006600869537264991
99,0.0009630165691911505
100,0.0008528093060705685
101,0.0006055435578497219
102,0.00044656384573962555
103,0.0003968497233604978
104,0.0007927972511776806
105,0.0009782266736680588
106,0.0021874415430742783
107,0.0004945386572845527
108,0.0006292277391231148
109,0.0005360911188561534
110,0.0010176566886410238
111,0.0004959676714004906
112,0.0017023272448461729
113,0.00044355275489545084
114,0.0013428541184327368
115,0.0005913482601640607
116,0.000591425378544517
117,0.0008320685943906628
118,0.000786551929504038
119,0.000534447507370494
120,0.0005694661581342761
121,0.0008192963465610502
122,0.0005368647187806361
123,0.0004953340403165365
124,0.002168899611631675
125,0.0005462472915208061
126,0.0007461510632632332
127,0.0005290587509274529
128,0.0008954588244367555
129,0.0008330484866560605
130,0.0003950803415698149
131,0.0008254822599975128
132,0.0006678404507978225
133,0.00041641459734329407
134,0.0005048023508467558
135,0.0013665541173581823
136,0.000972770001116549
137,0.0009580032150106707
138,0.0008607742407296347
139,0.0005986794165828804
140,0.0008770496530081353
141,0.0005263669806568163
142,0.0004902883512847687
143,0.0005489187144398608
144,0.0009083291916719064
145,0.0005803037707237101
146,0.0008336058091416599
147,0.0005880934863948261
148,0.0009255082611424795
149,0.000541726068056648
150,0.0008242915535008956
151,0.0005443176664079004
152,0.0011352375492957299
153,0.0009237532856359763
154,0.0009384063696292596
155,0.0006596471712227956
156,0.0004860357489315044
157,0.0010167504534776156
158,0.00035946558827247116
159,0.0006936249409430905
160,0.0003194983419803777
161,0.0005842339107488399
162,0.0006688011295460533
163,0.0007817527656008942
164,0.0005261840003961899
165,0.0004222522847079228
166,0.0011530287437787968
167,0.0007117895157864928
168,0.0005897670492447294
169,0.0007539395161753691
170,0.0006727982515232242
171,0.0008842089750315768
172,0.00046349417572868074
173,0.0008720409626072281
174,0.0004297885916495063
175,0.0005313344290263825
176,0.0008389758705903123
177,0.0008087430688956432
178,0.0007332933947060346
179,0.0009153679984389935
180,0.001972591763892844
181,0.0009286774156072247
182,0.0012983258081231137
183,0.0007101298170651703
184,0.0006063963257548224
185,0.000590485781919351
186,0.0006030810094622116
187,0.004805075285591063
188,0.000746304879394555
189,0.0006998092033206975
190,0.0005153020749794527
191,0.00044241879338880017
192,0.0010584101962223412
193,0.0009844787173272722
194,0.0006038404244261969
195,0.0006381390927950308
196,0.0006124968928499141
197,0.0008009635855610499
198,0.0008632441049273483
199,0.0009964497815525622
200,0.0007266029921298015
201,0.0006755742493040196
202,0.0009650635698300209
203,0.0010398683931105797
204,0.0010413715506572118
205,0.00046123557191479124
206,0.0006707260233470188
207,0.0006477091035571663
208,0.0007277143052025918
209,0.0003976243562946466
210,0.0007511720686708872
211,0.0010646717289134178
212,0.0006745160757754701
213,0.0012708015639874605
214,0.00077688380466352
215,0.0004644026271235276
216,0.0006708347283653239
217,0.0005008307238869828
218,0.0006921038265971549
219,0.0009120328493727217
220,0.0007353520178743036
221,0.0005053304201017991
222,0.001212492019934124
223,0.00039386526439289676
224,0.0009329958561204612
225,0.0007323041961564234
226,0.0008290945110608324
227,0.0004537811574372001
228,0.0009959649108156002
229,0.0007595760751945555
230,0.0005407869762798063
231,0.0005197094590938361
232,0.0006188908479677394
233,0.0006265904684259875
234,0.000819183517660458
235,0.0005201614936725451
236,0.0006850252844647535
237,0.0007510789566988764
238,0.0006778171663824487
239,0.0008222701684350491
240,0.0006160222534232422
241,0.0008410488305341753
242,0.0005891701798929309
243,0.0005294858653703272
244,0.0006802685746213089
245,0.00046221451141174934
246,0.0005265150705563358
247,0.001123282057596271
248,0.00041164722151476515
249,0.0006574202026190969
250,0.0008666518117773262
251,0.0005640845373442885
252,0.0009718353021151418
253,0.0004891553072812662
254,0.0004610187285428879
255,0.0009193997580076029
256,0.0011147323144064596
257,0.0012603365223542563
258,0.0012845323293947124
259,0.000504723089663117
260,0.0005258665103317981
261,0.0006988666256411869
262,0.0003908468683328386
263,0.0006085379093847461
264,0.00066154206874992
265,0.0005247671089128258
266,0.0008771658119930937
267,0.000501890092111802
268,0.0016655528831862228
269,0.0005463274464752823
270,0.0007416141732109917
271,0.0007364550387306451
272,0.0008066871519756857
273,0.0007868139644487735
274,0.0006501821675559253
275,0.0007494247573221632
276,0.0007162264091216921
277,0.0010358756284940293
278,0.0010175045302485957
279,0.0005613401484112684
280,0.0005474082379892362
281,0.0006198106976264596
282,0.0005828898414917117
283,0.0007057454355607532
284,0.0008722512734318476
285,0.0006260806433666346
286,0.0006543508504793358
287,0.000598115233059605
288,0.000707786409988279
289,0.0006252080580607034
290,0.0004371478378301768
291,0.0009193173431204042
292,0.0013517433230481578
293,0.00045156886570287675
294,0.0006128137145647879
295,0.0006194272010198266
296,0.0007812469477077658
297,0.0004107386336268698
298,0.0005520656610662735
299,0.0005642470335202725
300,0.0007098073566225306
301,0.0005219410894477577
302,0.0005733810262152821
303,0.0006603672899386818
304,0.0008497940962012128
305,0.0004706203004948153
306,0.001236714157112835
307,0.0017820533021860139
308,0.0011240173979115218
309,0.0005517232488948676
310,0.0007299562120876622
311,0.0010502812129717688
312,0.0006472401256379265
313,0.0009632667562625996
314,0.000963577618745598
315,0.0005717183129944909
316,0.0005288805550388281
317,0.0006439292778661511
318,0.0009931941365262157
319,0.0005726701976619818
320,0.0013461117308938013
321,0.0007011518728370929
322,0.0009481755083629488
323,0.0004097126298949209
324,0.000867107357312853
325,0.0007083025440904543
326,0.0002863511904441614
327,0.0004458993831037207
328,0.0004534995328496188
329,0.0009822403721945205
330,0.0009078939056540128
331,0.0009703803800196455
332,0.0007246797545159838
333,0.00037062114005196396
334,0.0006197185032988667
335,0.0006804927641647654
336,0.0005097364163330278
337,0.0010367678502267602
338,0.0007668006085570766
339,0.0007888529852586192
340,0.002326001195626822
341,0.0005013590189720361
342,0.0006675354870892935
343,0.0004245380808409686
344,0.0005213558959488594
345,0.0009610668726411661
346,0.0006105154316343443
347,0.0009457847862220081
348,0.0007538628233311165
349,0.0007290944195039448
350,0.0008909542650229838
351,0.0005908311123042119
352,0.0009489408824761405
353,0.0005438421373031548
354,0.0006688690039344583
355,0.0006090225300223132
356,0.0009760742895905084
357,0.0005374408249257221
358,0.0006151716985000764
359,0.001125973469135699
360,0.0008900589963593016
361,0.0009784380099225048
362,0.000488468276194857
363,0.0007491721879683683
364,0.0006871956655939766
365,0.0007830280988056792
366,0.0010805811541057028
367,0.0011755483193145843
368,0.0006641085051752462
369,0.0007234455599889786
370,0.0012362193331942864
371,0.0005429591592139338
372,0.0007183413259008275
373,0.0008032548563975004
374,0.0009375495693699067
375,0.0006971623018173625
376,0.0011686750734346309
377,0.0004959253728554642
378,0.0006399777507191522
379,0.0007793969094367338
380,0.0006436476381186718
381,0.0004948066988652224
382,0.0009080055130634022
383,0.00074354461340123
384,0.0008516907507209023
385,0.0005345404458096972
386,0.0006953594282871021
387,0.0006988331180545894
388,0.0010040927138116283
389,0.0004979848449941726
390,0.0006737379349628176
391,0.0004844212313188046
392,0.0008534343015515989
393,0.0005231790219924693
394,0.0007881104079324276
395,0.0005779378708965136
396,0.0005424158585076992
397,0.0008238704740887508
398,0.0012454497551808632
399,0.0005880433059126782
400,0.0008539322322019737
401,0.0006324698923874375
402,0.001118904717665564
403,0.00048097656097054436
404,0.0007124884638813572
405,0.0007673759933238952
406,0.0009310304713167836
407,0.0005659098095662339
408,0.0006018324776897142
409,0.0005232241668052659
410,0.0007193105218936121
411,0.0009970212550842851
412,0.0008449080013948738
413,0.0006809719625390202
414,0.0007770821945783453
415,0.000572986593700019
416,0.0008682862054288738
417,0.0005658069060904891
418,0.0007235642213125337
419,0.0011287295176902212
420,0.0006800173212924754
421,0.000887669713365679
422,0.0008145979642061376
423,0.0012905893479254965
424,0.0007448611386282453
425,0.00041130297556694445
426,0.001265552594299157
427,0.0005554668836166123
428,0.0006592936525699083
429,0.0006424927014914457
430,0.0006367898037196967
431,0.000998328284038704
432,0.0005610482974348657
433,0.0006704051040208214
434,0.0008551230212226134
435,0.0005649904614033017
436,0.0004667688608971114
437,0.0006379179813522321
438,0.0007720555404271604
439,0.0004594809782140449
440,0.0006134810370036894
441,0.0006423173271344449
442,0.0006823745514378145
443,0.0005550348410250389
444,0.0034067328546563067
445,0.0012098631001658496
446,0.00034011521720321824
447,0.0008180215310008524
448,0.0012954300509365726
449,0.0007706409646699968
450,0.0004723250363846808
451,0.0005156970715052702
452,0.0008933839270560722
453,0.0007241593480467712
454,0.00043223576497566755
455,0.0009012489296118557
456,0.0008971263936856552
457,0.0005581610627143856
458,0.0006764039912261241
459,0.000703081346712825
460,0.00034566808273240305
461,0.0010054998949142332
462,0.0005620285470844154
463,0.0005257885400681693
464,0.0013184092156907166
465,0.00101291158471228
466,0.00047080249242164283
467,0.0005142001383706164
468,0.0008451708327139852
469,0.0004664115393803164
470,0.0005824159092209296
471,0.000958877134275418
472,0.0004059445293720309
473,0.0007546855682552956
474,0.0007380652040727236
475,0.0006558319265522945
476,0.0006450174614496074
477,0.000735680370948201
478,0.0007615074805895985
479,0.0009138914840212501
480,0.00044219304650355807
481,0.00041592103330423034
482,0.0006471083984918829
483,0.0004169224156697378
484,0.0006382010381987446
485,0.0005724122687340665
486,0.001001501285641668
487,0.0006887906700183517
488,0.0007645495918880705
489,0.0006835955200619484
490,0.0007613238409855289
491,0.0006548978208306018
492,0.00046528016580483486
493,0.00044548753671422206
494,0.0005008535353617976
495,0.0007722657719297586
496,0.0006332676066906122
497,0.0006768316340499894
498,0.0007502945262710303
499,0.0005481081025725072
500,0.0005497701904431442
501,0.0005411514213732794
502,0.0006101333123438944
503,0.0007999897867101334
504,0.0008022727449163253
505,0.0004386297076808483
506,0.0007107219914102333
507,0.000724787765511084
508,0.0007061808930991493
509,0.0006574669404630961
510,0.000490059344836281
511,0.0006697790803473211
512,0.0011381595883430357
513,0.0016459742692494065
514,0.0005672530979783871
515,0.0007217005008690655
516,0.000960569043090399
517,0.0007540227219634814
518,0.0012181551757609029
519,0.0008389728069228781
520,0.0007154123381797753
521,0.0003063188506851132
522,0.0005010677294444149
523,0.000875897248794802
524,0.0006201062028538578
525,0.00045820469005555136
526,0.0005650024582112385
527,0.000562256782646023
528,0.0006126074993652016
529,0.001048816454796431
530,0.0007003570488300829
531,0.0005332115342026225
532,0.0003682362682785146
533,0.000657881499066251
534,0.0005956744025064145
535,0.001180763694995334
536,0.0015145464374995015
537,0.0007502305204793166
538,0.0005883933347773555
539,0.0009268589214091497
540,0.0007062526547661493
541,0.0006007277882890134
542,0.0005845448654680398
543,0.0007060092013223583
544,0.0007745767620117514
545,0.0007827157710428198
546,0.0008212390516113456
547,0.0009971435218154258
548,0.0009930680196025509
549,0.0008345775047233008
550,0.0008231637147111075
551,0.000696999232024697
552,0.000497809555707091
553,0.0006624545569509384
554,0.0005993513427606078
555,0.0008365608150364013
556,0.0010040718750007204
557,0.0005345409415922757
558,0.0005407421439139873
559,0.00032254176851779354
560,0.000533986404569158
561,0.0005762831188818653
562,0.0005108469884339137
563,0.0014811978822344932
564,0.0007596163742405316
565,0.0006636404952566071
566,0.0005733984253193311
567,0.0006354381424208141
568,0.00101383566203332
569,0.0005270754673713815
570,0.000694231754916051
571,0.000547861965711848
572,0.0006547675648089624
573,0.0006223920928114139
574,0.0008988874503864863
575,0.0009273322625351892
576,0.00043300607962851954
577,0.0011425872380207
578,0.0008922118611379106
579,0.0005024801299911883
580,0.001677549394216747
581,0.0010013304767321602
582,0.0009407895282173696
583,0.0013249604676189874
584,0.00274829996698827
585,0.0011762965223914503
586,0.0006368793762859238
587,0.000543826535417203
588,0.0007170079781262001
589,0.0005798376036957179
590,0.0008665255491760669
591,0.0008979537419783262
592,0.0004767371752269894
593,0.0006948802090546199
594,0.0008013259583949864
595,0.0004931667707818142
596,0.0006746996562629558
597,0.0007873016795028013
598,0.0006128074118958988
599,0.0004726348136363784
600,0.0012670499680032313
601,0.0011216116718206122
602,0.0006363018462569553
603,0.0007209510478085299
604,0.0006776945641057546
605,0.0008786788717261259
606,0.00048506321435522914
607,0.00046021121835395533
608,0.000691126964216079
609,0.00048038796507961337
610,0.001037870363464372
611,0.0010787203455785072
612,0.0013286863540710166
613,0.0008284913151875522
614,0.0006699422170486734
615,0.0004804258357831627
616,0.0008046719972121212
617,0.0005783202864052353
618,0.0008367160705226001
619,0.0007202835850562073
620,0.0006987426594049171
621,0.000871259385864074
622,0.0005358388233094147
623,0.0006916943458906516
624,0.0006025948916678054
625,0.0006003543458394465
626,0.0007075448657755507
627,0.0005666664712100804
628,0.004025234568638953
629,0.0009413316667723856
630,0.0005549970846287616
631,0.0007020378262002516
632,0.0006385471723669699
633,0.0006847957475222429
634,0.0005829135840126091
635,0.000513771462712654
636,0.0007396064473572743
637,0.00033608168603905934
638,0.0008003653399698089
639,0.0006725062424736869
640,0.0010011121743300551
641,0.0007613988214320793
642,0.0007571311207791703
643,0.0006975886756608033
644,0.0010075565246926478
645,0.0007563389226284495
646,0.0008202880203939017
647,0.001010485591965619
648,0.0008219407906389264
649,0.000563564936816202
650,0.0006756323224101753
651,0.00041835125260803396
652,0.0011651426729175256
653,0.001082535998601386
654,0.0006458660910098757
655,0.0007673135389646177
656,0.0014983524797257347
657,0.0006036770953959107
658,0.0009164873629000663
659,0.0012473837472491117
660,0.0006115670546469578
661,0.0011921805052830677
662,0.0007709555432508107
663,0.0014827391551148843
664,0.0005391785951297884
665,0.0007543265326990749
666,0.0011513210853936868
667,0.00045952339463236854
668,0.0008113290556443244
669,0.0006888156602089464
670,0.000665921162896637
671,0.0007778334421680177
672,0.0007483554672448433
673,0.0007236825654333456
674,0.0003959010416076357
675,0.0007827171268409842
676,0.000626364190931004
677,0.0006707261335565938
678,0.0007150425212739363
679,0.00047466496850978395
680,0.0008180392173534935
681,0.0003912527090396015
682,0.0006711897405806849
683,0.0013227259721703064
684,0.0009307878097061851
685,0.0005458832168685506
686,0.0008957324936694637
687,0.0007909322707599471
688,0.0006608123974797948
689,0.0005479340326736611
690,0.0005822918585464302
691,0.0008177400693930453
692,0.0007098973657314715
693,0.0007880637961006559
694,0.0008916351958193815
695,0.0007872088613837557
696,0.0003803452776534127
697,0.000982759496819825
698,0.0007705272882783555
699,0.0013160176851946233
700,0.0005694312238857554
701,0.0005053314679459545
702,0.0005186611413710007
703,0.0005399743007544964
704,0.0007098648744437738
705,0.0005003341680998749
706,0.006038525224237007
707,0.0008199280289810762
708,0.0007075812523453266
709,0.0005274156408835309
710,0.0006553379763089581
711,0.0004774129115095381
712,0.0010103389297550368
713,0.0008913627121118544
714,0.0006791399652704214
715,0.0006561817344057613
716,0.0006081452213439134
717,0.00039762816133658094
718,0.0007201308742760054
719,0.000692299515551832
720,0.0006914021646744319
721,0.0008256991083596795
722,0.000628591585240719
723,0.0006276042096935408
724,0.0009324484958966958
725,0.000900240157640887
726,0.0011303664390173436
727,0.0007139947134955156
728,0.0006798292187468006
729,0.0007034493711889729
730,0.000982099049750837
731,0.0008742422675192069
732,0.0005843250380050456
733,0.0006569329787314113
734,0.0007254371441386059
735,0.0006886370458110794
736,0.0008887033626706538
737,0.0004267698081955503
738,0.0008157671225946572
739,0.0005959321224629423
740,0.0008499417725645734
741,0.0009531337960436731
742,0.000496491675875305
743,0.0007012304810638039
744,0.0009018135063376091
745,0.0007529000755262382
746,0.0005428876664094458
747,0.0005352329494453686
748,0.0007508241907517356
749,0.0006853394460715714
750,0.0006054182893022499
751,0.0006664112775956731
752,0.0005207245743921696
753,0.001307149298604998
754,0.0007112768012540769
755,0.000697656265462956
756,0.0009539920224704874
757,0.0005518565270413145
758,0.001218515876194452
759,0.0007882979434170908
760,0.0008121058141506268
761,0.0009062835974032569
762,0.0007482908649389653
763,0.0008564458797576676
764,0.0006914665471173445
765,0.0009703019704256379
766,0.000496288966239667
767,0.00094840256618487
768,0.0012707723522195288
769,0.0009748906566076503
770,0.0006004889860227104
771,0.0009291471702643999
772,0.0006347188154455315
773,0.0009294550321732729
774,0.0009339367275447814
775,0.00035302088347323885
776,0.0008830543913166462
777,0.0009949941236107737
778,0.003045220749315004
779,0.0006979713298807943
780,0.0007075787768193718
781,0.0003834050077064185
782,0.0007424901371669983
783,0.0010828782595225656
784,0.000843451148946724
785,0.0009031681559586459
786,0.0005753501912243524
787,0.0007363934099499172
788,0.0005390903218788772
789,0.0006631104110453982
790,0.0006564386204640147
791,0.0005633036024231076
792,0.0008306143904486202
793,0.000542637904170476
794,0.001006263589667411
795,0.0010208045606003547
796,0.0005233441701794523
797,0.0012220474872527908
798,0.0007296448241628991
799,0.0008458242807999482
800,0.000772673542168801
801,0.00038688384755452415
802,0.000944591186224765
803,0.0005635586733446514
804,0.000829423804526234
805,0.000600377613879457
806,0.00035291919068360355
807,0.00039999413645997237
808,0.0010246422321445387
809,0.000879355196340304
810,0.0005827680977355644
811,0.0005666077197813365
812,0.0011520173888464914
813,0.0009328982322618391
814,0.0009074006299576005
815,0.0008476250645660413
816,0.0005940360889983394
817,0.00045186477883837125
818,0.0007858804218868344
819,0.0009823906943052074
820,0.0019336391863413556
821,0.001020298963887382
822,0.0010061079534976532
823,0.0013230157229628117
824,0.0006191193443372012
825,0.0006065222182044276
826,0.0007377334070970163
827,0.000735137453630927
828,0.0010468781799512481
829,0.0007023194786812769
830,0.0011054908220344477
831,0.0006356681555586584
832,0.0013049946780572977
833,0.0005849937011800163
834,0.000640991934586816
835,0.0005645319476205745
836,0.0005752311043897881
837,0.0006666432636123874
838,0.0007516048422649435
839,0.0005182287923770379
840,0.0006640479672938166
841,0.0006127913144962277
842,0.0012503163180197384
843,0.000961389464184358
844,0.0008511076790232056
845,0.0011536946992569952
846,0.0008256176044802384
847,0.00041270194094435213
848,0.0005867187224399148
849,0.0006149845420960093
850,0.0011069280492531442
851,0.0007533835413698698
852,0.0005956098330276996
853,0.001184580267136009
854,0.00044015763955438655
855,0.0003670712846714887
856,0.000773117130750076
857,0.0005465087896264788
858,0.0004917736161332552
859,0.0008342026213321215
860,0.0008186086093594918
861,0.0007925530824413608
862,0.0005265652982606292
863,0.0007197640674245214
864,0.0004970856776442864
865,0.0009964076475559968
866,0.0006456398041113699
867,0.0007826558491131928
868,0.0006538574148951932
869,0.0005710555905943824
870,0.000480182304811876
871,0.0004941581899345528
872,0.0007836694456240855
873,0.0012479124711933954
874,0.0012164378427062868
875,0.0005540284573932493
876,0.000947336165491423
877,0.0007887255431869906
878,0.0008375583300240003
879,0.0006521923876649526
880,0.000560311918004238
881,0.0006645132392315493
882,0.0006472120953612577
883,0.0006456206613967183
884,0.0015394038479046488
885,0.0010652616913327255
886,0.0008188140813078155
887,0.0008884024503611298
888,0.0005394588118885098
889,0.0006804609532440186
890,0.0005223737889768625
891,0.0007626549869137991
892,0.0007356510514005902
893,0.0009127045872728812
894,0.0006375350425507919
895,0.0010502690332127207
896,0.0005544617814748291
897,0.0007207728590977908
898,0.00045051485656534665
899,0.0008591348384450566
900,0.0005781191740803354
901,0.000545500915779552
902,0.000453860339371514
903,0.0011202645522849595
904,0.001613995841951073
905,0.0020800498522186386
906,0.000726639698952455
907,0.0007914009631289571
908,0.0007460684130040693
909,0.0006740647273955862
910,0.0006379342457741259
911,0.0005701237146341202
912,0.0009257740726363715
913,0.0006371219324701573
914,0.0007057831150159165
915,0.0006494907950953216
916,0.0008725925485861378
917,0.000517754177713138
918,0.0009756549462052933
919,0.0010711054273694009
920,0.0005477236326691041
921,0.0008306860918396472
922,0.0010102448321635885
923,0.0014807036339661958
924,0.0007503978723062418
925,0.0008184328594705841
926,0.0010426826371178945
927,0.0006005556404868941
928,0.000972004035853776
929,0.0006221197754831708
930,0.0006234320322861628
931,0.0008588208208435903
932,0.0006853289053154618
933,0.0005772316842086133
934,0.0007055879422827631
935,0.000676615251628445
936,0.00045044584339905844
937,0.0006643415932489125
938,0.0006171658665486278
939,0.0005668650726587511
940,0.00029009403344672306
941,0.0009566256557059262
942,0.0006456040096923066
943,0.0006666160194407963
944,0.0011918341729337415
945,0.0007555270548406228
946,0.0009263012884960213
947,0.0007825324527500504
948,0.00047607533209041876
949,0.0005883686306495797
950,0.0005244579371131553
951,0.0008191096777911866
952,0.0011142599094683093
953,0.0005087044217377411
954,0.0005764334109076408
955,0.0005803064417327857
956,0.0006376012702532215
957,0.0006220826314517524
958,0.0003823330162332473
959,0.00090641015200195
960,0.0005358891545797559
961,0.001137106391261241
962,0.0009587824279925896
963,0.0008975848040431354
964,0.00057611854487012
965,0.0006038881652933774
966,0.0005494650423643537
967,0.0007792066788069874
968,0.0008491351119842646
969,0.0006742683266855976
970,0.0007022124571559836
971,0.0009218128942850742
972,0.000833026003408585
973,0.0007149100667427817
974,0.0005504935660539407
975,0.000597399512205662
976,0.0005728082505249096
977,0.0004057834436379156
978,0.00076688378671509
979,0.0011041258267346509
980,0.0005424386541154429
981,0.0007851991414507104
982,0.0010404633710894597
983,0.00045363933056140397
984,0.0012744138890547095
985,0.000728579605457524
986,0.0006099686881975351
987,0.001036217746962768
988,0.0011207764046063007
989,0.0005842802456495852
990,0.0007817450649137686
991,0.000666739289355863
992,0.0005323993421294591
993,0.0006354432112443714
994,0.001407806105698227
995,0.00045949162798781385
996,0.001074743600404346
997,0.0005603862369053365
998,0.0012347945127398243
999,0.000949495888658837
1000,0.0008032099904318424
1001,0.0007592695153980096
1002,0.0007223917568993781
1003,0.0009376763243044375
1004,0.0014049386762368906
1005,0.014140159888718805
1006,0.0004894520370776535
1007,0.0006052956251703533
1008,0.0005544563673395959
1009,0.000686043654804207
1010,0.0005713768127932941
1011,0.0011255842806920846
1012,0.0009322355192647487
1013,0.0007928030490947575
1014,0.0007952155239563351
1015,0.0005678078918455296
1016,0.0009131808807827796
1017,0.0006743617547306101
1018,0.0006066387023702025
1019,0.0005763590028008245
1020,0.0007032795621553867
1021,0.0007347936929126248
1022,0.0006161745947202414
1023,0.0006805647005771863
1024,0.0005497469176918007
1025,0.0012095890017503979
1026,0.0007222371398931688
1027,0.000586529098919209
1028,0.0005065064656179707
1029,0.0006082888884686905
1030,0.0005139350019825105
1031,0.0008387592881308294
1032,0.0005014948647140341
1033,0.00035195353849241083
1034,0.0005796242880821053
1035,0.0013369098558981673
1036,0.0013712972516511308
1037,0.0010536462011717308
1038,0.0006807598859265513
1039,0.0009353478837682061
1040,0.0005021645535749258
1041,0.0008343457214383124
1042,0.0005335503171586541
1043,0.0005964975752479024
1044,0.0008909855768173881
1045,0.0006192175117836878
1046,0.0008285728647159396
1047,0.001108080151108857
1048,0.0010243460568511783
1049,0.0005617735288733941
1050,0.0006430183703049878
1051,0.0006947430582384222
1052,0.0008256405328510932
1053,0.0007286407570719213
1054,0.0004716736890307665
1055,0.0008548821742846961
1056,0.0007830624835588432
1057,0.0007288639133967989
1058,0.0019054765969597665
1059,0.0007554319879037194
1060,0.0006697776791917102
1061,0.000678249451210796
1062,0.0013205337777267027
1063,0.0008197190975634335
1064,0.0008651921678282463
1065,0.0008564549541488075
1066,0.0007919483154957184
1067,0.0005560728826924166
1068,0.0007055664843783726
1069,0.0015124481758466827
1070,0.0004433928702843009
1071,0.00041729669112123874
1072,0.000545731117563368
1073,0.0007539075686418865
1074,0.0008735828374651406
1075,0.0009272427250158568
1076,0.0005049849142837026
1077,0.001731509647456263
1078,0.0005389302751292901
1079,0.0008091499329027702
1080,0.00033637402489265837
1081,0.0005724860164884815
1082,0.0013550107415686572
1083,0.0009010742805169569
1084,0.0007309544842262418
1085,0.0007178591160237606
1086,0.0009028329668032908
1087,0.0006240527875520943
1088,0.0006271090034774023
1089,0.000765173727615338
1090,0.0006561337736402992
1091,0.001517284341104253
1092,0.003138829761296163
1093,0.000705680338749686
1094,0.0005415809757583274
1095,0.0005650998590417937
1096,0.000553429059270775
1097,0.00039510094363214276
1098,0.0005552831024237887
1099,0.0009017610459862239
1100,0.0006877846804533199
1101,0.0007593874894069376
1102,0.0014325057378528055
1103,0.0007508800603988684
1104,0.0006388548266602676
1105,0.0008691798732962035
1106,0.0013663956870626742
1107,0.0006964106410559577
1108,0.0010683810071461205
1109,0.000876846349915728
1110,0.000604771498863332
1111,0.000820962387682033
1112,0.0014520875477409781
1113,0.0008411781319981568
1114,0.0003969666623352351
1115,0.0435601557479671
1116,0.0008328394423759996
1117,0.0011953811934463834
1118,0.0005326809044729036
1119,0.00048551629269924886
1120,0.001257865351367114
1121,0.0004360242740595994
1122,0.0008392875662629742
1123,0.0011863590339898915
1124,0.0007239777241699219
1125,0.0006115023302017168
1126,0.0009227876929159076
1127,0.0005106675945436702
1128,0.0008676621838302014
1129,0.0005013022367908812
1130,0.0007714565667214206
1131,0.001009833850952578
1132,0.00042630321548559877
1133,0.0004003329238307986
1134,0.0008263070634215956
1135,0.00046469557351972834
1136,0.0006837022930377781
1137,0.00048666890421066614
1138,0.0005383309326386512
1139,0.0005819626661823486
1140,0.0007291493324498865
1141,0.0005263210695301852
1142,0.0004386581344077831
1143,0.0006787636554835298
1144,0.0006504608280499175
1145,0.000810003047514808
1146,0.0007941349696594948
1147,0.0015596806249045221
1148,0.0005689418610482878
1149,0.0007052919443521585
1150,0.00068193027457763
1151,0.0005959625706828751
1152,0.0006530171877446955
1153,0.0005905775153398252
1154,0.0006773897228034109
1155,0.000711468504188613
1156,0.0009704957839116427
1157,0.00036304572964694084
1158,0.0006461097905651812
1159,0.0005279078750177783
1160,0.0020717077671996965
1161,0.00042914810165224377
1162,0.0005495816022128594
1163,0.0006838931991679629
